Link,Cantitate,Culoare,Pret Pachet,TVA,Pret Total cu TVA,Denumire Produs,Text Intaritor,Cod EAN,cod SKU,Cant Tot Kg
grund-clorcauciuc,30 Kg,Galben,819.60,155.72,975.32,Grund Anticoroziv Clorcauciuc “Emex” - Galben - Bid. 30 Kg,,5941930708701,EMX-038-S-9-30GB,30
grund-poliesteric,4 Kg,Rosu,224.06,42.57,266.63,Pachet Grund Poliesteric Anticoroziv “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor,5941930708718,EMX-042-NS-9-4RO,4.6
grund-poliesteric,20 Kg,Rosu,1010.04,191.91,1201.95,Pachet Grund Poliesteric Anticoroziv “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708725,EMX-042-NS-9-20RO,23
grund-poliesteric,4 Kg,Gri,228.80,43.47,272.27,Pachet Grund Poliesteric Anticoroziv “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor ,5941930708732,EMX-042-NS-9-4GR,4.6
grund-poliesteric,20 Kg,Gri,1030.64,195.82,1226.46,Pachet Grund Poliesteric Anticoroziv “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708749,EMX-042-NS-9-20GR,23
grund-poliesteric,4 Kg,Galben,235.56,44.76,280.31,Pachet Grund Poliesteric Anticoroziv “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor ,5941930708756,EMX-042-NS-9-4GB,4.6
grund-poliesteric,20 Kg,Galben,1060.04,201.41,1261.45,Pachet Grund Poliesteric Anticoroziv “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708763,EMX-042-NS-9-20GB,23
grund-epoxidic-monocomponent-epoxi-ester,6 Kg,Rosu,213.76,40.61,254.38,Grund Anticoroziv Epoxi-Ester “Emex” - Rosu - Bid. 6 Kg,,5941930708770,EMX-137-NS-9-6RO,6
grund-epoxidic-monocomponent-epoxi-ester,30 Kg,Rosu,929.40,176.59,1105.99,Grund Anticoroziv Epoxi-Ester “Emex” - Rosu - Bid. 30 Kg,,5941930708787,EMX-137-NS-9-30RO,30
grund-epoxidic-monocomponent-epoxi-ester,6 Kg,Gri,217.01,41.23,258.24,Grund Anticoroziv Epoxi-Ester “Emex” - Gri - Bid. 6 Kg,,5941930708794,EMX-137-NS-9-6GR,6
grund-epoxidic-monocomponent-epoxi-ester,30 Kg,Gri,943.50,179.27,1122.77,Grund Anticoroziv Epoxi-Ester “Emex” - Gri - Bid. 30 Kg,,5941930708800,EMX-137-NS-9-30GR,30
grund-epoxidic-monocomponent-epoxi-ester,6 Kg,Galben,225.35,42.82,268.17,Grund Anticoroziv Epoxi-Ester “Emex” - Galben - Bid. 6 Kg,,5941930708817,EMX-137-NS-9-6GB,6
grund-epoxidic-monocomponent-epoxi-ester,30 Kg,Galben,979.80,186.16,1165.96,Grund Anticoroziv Epoxi-Ester “Emex” - Galben - Bid. 30 Kg,,5941930708824,EMX-137-NS-9-30GB,30
grund-auto-utilaje,6 Kg,Rosu,156.84,29.80,186.64,Grund Anticoroziv Alchido-Melaminic “Emex” - Rosu - Bid. 6 Kg,,5941930708831,EMX-036-S-9-6RO,6
grund-auto-utilaje,30 Kg,Rosu,681.90,129.56,811.46,Grund Anticoroziv Alchido-Melaminic “Emex” - Rosu - Bid. 30 Kg,,5941930708848,EMX-036-S-9-30RO,30
grund-auto-utilaje,6 Kg,Gri,161.46,30.68,192.14,Grund Anticoroziv Alchido-Melaminic “Emex” - Gri - Bid. 6 Kg,,5941930708855,EMX-036-S-9-6GR,6
grund-auto-utilaje,30 Kg,Gri,702.00,133.38,835.38,Grund Anticoroziv Alchido-Melaminic “Emex” - Gri - Bid. 30 Kg,,5941930708862,EMX-036-S-9-30GR,30
grund-auto-utilaje,6 Kg,Galben,173.67,33.00,206.67,Grund Anticoroziv Alchido-Melaminic “Emex” - Galben - Bid. 6 Kg,,5941930708879,EMX-036-S-9-6GB,6
grund-auto-utilaje,30 Kg,Galben,755.10,143.47,898.57,Grund Anticoroziv Alchido-Melaminic “Emex” - Galben - Bid. 30 Kg,,5941930708886,EMX-036-S-9-30GB,30
grund-alchidic-anticoroziv,6 Kg,Rosu,117.07,22.24,139.31,Grund Alchidic Anticoroziv “Emex” - Rosu - Bid. 6 Kg,,5941930702211,EMX-029-S-9-6RO,6
grund-alchidic-anticoroziv,30 Kg,Rosu,468.28,88.97,557.25,Grund Alchidic Anticoroziv “Emex” - Rosu - Bid. 30 Kg,,5941930702228,EMX-029-S-9-30RO,30
grund-alchidic-anticoroziv,6 Kg,Gri,139.45,26.50,165.94,Grund Alchidic Anticoroziv “Emex” - Gri - Bid. 6 Kg,,5941930702235,EMX-029-S-9-6GR,6
grund-alchidic-anticoroziv,30 Kg,Gri,606.30,115.20,721.50,Grund Alchidic Anticoroziv “Emex” - Gri - Bid. 30 Kg,,5941930702242,EMX-029-S-9-30GR,30
grund-alchidic-anticoroziv,6 Kg,Galben,142.83,27.14,169.97,Grund Alchidic Anticoroziv “Emex” - Galben - Bid. 6 Kg,,5941930702259,EMX-029-S-9-6GB,6
grund-alchidic-anticoroziv,30 Kg,Galben,621.00,117.99,738.99,Grund Alchidic Anticoroziv “Emex” - Galben - Bid. 30 Kg,,5941930702266,EMX-029-S-9-30GB,30
grund-anticoroziv-alchido-stirenic,5 Kg,Rosu,153.58,29.18,182.76,Grund Anticoroziv Alchido-Stirenic “Emex” - Rosu - Bid. 5 Kg,,5941930708893,EMX-047-NS-9-5RO,5
grund-anticoroziv-alchido-stirenic,25 Kg,Rosu,614.33,116.72,731.05,Grund Anticoroziv Alchido-Stirenic “Emex” - Rosu - Bid. 25 Kg,,5941930708909,EMX-047-NS-9-25RO,25
grund-anticoroziv-alchido-stirenic,5 Kg,Gri,155.48,29.54,185.02,Grund Anticoroziv Alchido-Stirenic “Emex” - Gri - Bid. 5 Kg,,5941930708916,EMX-047-NS-9-5GR,5
grund-anticoroziv-alchido-stirenic,25 Kg,Gri,621.92,118.16,740.08,Grund Anticoroziv Alchido-Stirenic “Emex” - Gri - Bid. 25 Kg,,5941930708923,EMX-047-NS-9-25GR,25
grund-anticoroziv-alchido-stirenic,5 Kg,Galben,168.19,31.96,200.14,Grund Anticoroziv Alchido-Stirenic “Emex” - Galben - Bid. 5 Kg,,5941930708930,EMX-047-NS-9-5GB,5
grund-anticoroziv-alchido-stirenic,25 Kg,Galben,672.75,127.82,800.57,Grund Anticoroziv Alchido-Stirenic “Emex” - Galben - Bid. 25 Kg,,5941930708947,EMX-047-NS-9-25GB,25
grund-alchido-melaminic-cuptor,6 Kg,Rosu,215.30,40.91,256.21,Grund Alchido-Melaminic de Cuptor “Emex” - Rosu - Bid. 6 Kg,,5941930708954,EMX-030-NS-9-6RO,6
grund-alchido-melaminic-cuptor,30 Kg,Rosu,907.80,172.48,1080.28,Grund Alchido-Melaminic de Cuptor “Emex” - Rosu - Bid. 30 Kg,,5941930708961,EMX-030-NS-9-30RO,30
grund-alchido-melaminic-cuptor,6 Kg,Gri,207.30,39.39,246.69,Grund Alchido-Melaminic de Cuptor “Emex” - Gri - Bid. 6 Kg,,5941930708978,EMX-030-NS-9-6GR,6
grund-alchido-melaminic-cuptor,30 Kg,Gri,874.77,166.21,1040.98,Grund Alchido-Melaminic de Cuptor “Emex” - Gri - Bid. 30 Kg,,5941930708985,EMX-030-NS-9-30GR,30
grund-termorezistent-siliconic,5 Kg,Negru,471.73,89.63,561.36,Grund Termorezistent Siliconic “Emex HTP” - Negru - Bid. 5 Kg,,5941930708992,EMX-045-NS-9-5NG,5
grund-termorezistent-siliconic,20 Kg,Negru,1640.80,311.75,1952.55,Grund Termorezistent Siliconic “Emex HTP” - Negru - Bid. 20 Kg,,5941930709005,EMX-045-NS-9-20NG,20
grund-anticoroziv-solubil,5 Kg,Rosu,193.72,36.81,230.52,Grund Anticoroziv Hidrosolubil “Emex AQ Eco” - Rosu - Bid. 5 Kg,,5941930709012,EMX-035-NS-9-5RO,5
grund-anticoroziv-solubil,10 Kg,Rosu,370.59,70.41,441.00,Grund Anticoroziv Hidrosolubil “Emex AQ Eco” - Rosu - Bid. 10 Kg,,5941930709029,EMX-035-NS-9-20RO,10
grund-anticoroziv-solubil,5 Kg,Gri,198.26,37.67,235.93,Grund Anticoroziv Hidrosolubil “Emex AQ Eco” - Gri - Bid. 5 Kg,,5941930709036,EMX-035-NS-9-5GR,5
grund-anticoroziv-solubil,10 Kg,Gri,379.28,72.06,451.34,Grund Anticoroziv Hidrosolubil “Emex AQ Eco” - Gri - Bid. 10 Kg,,5941930709043,EMX-035-NS-9-20GR,10
solutie-fosfatare-curatare-rugina,5 L,Transparent,175.84,33.41,209.24,Solutie Fosfatare Antirugina “Emex Rust Stop” - Bid. 5 L,,5941930702310,EMX-094-S-9-5RS,5
solutie-fosfatare-curatare-rugina,20 L,Transparent,611.60,116.20,727.80,Solutie Fosfatare Antirugina “Emex Rust Stop” - Bid. 20 L,,5941930702327,EMX-094-S-9-20RS,20
gel-decapant,5 Kg,Transparent,209.30,39.77,249.07,Decapant “Emex CM Cleaner” - Bid. 5 Kg,,5941930702334,EMX-156-S-9-5CM,5
gel-decapant,10 Kg,Transparent,364.00,69.16,433.16,Decapant “Emex CM Cleaner” - Bid. 10 Kg,,5941930702341,EMX-156-S-9-20CM,10
pasta-pentru-decapare,5 Kg,Transparent,302.23,57.42,359.65,Decapant Ecologic “Emex PC Eco” - Bid. 5 Kg,,5941930702358,EMX-089-S-9-5PC,5
pasta-pentru-decapare,10 Kg,Transparent,511.47,97.18,608.65,Decapant Ecologic “Emex PC Eco” - Bid. 10 Kg,,5941930702365,EMX-089-S-9-20PC,10
solvent-vopsele-alchidice,1 L,Transparent,25.69,4.88,30.57,Diluant Alchidic “Emex” - Bid. 1 L,,5941930702372,EMX-098-S-9-1AH,1
solvent-vopsele-alchidice,5 L,Transparent,127.45,24.22,151.67,Diluant Alchidic “Emex” - Bid. 5 L,,5941930702389,EMX-098-S-9-5AH,5
solvent-vopsele-auto,1 L,Transparent,27.46,5.22,32.68,Diluant Vopsele Auto si Utilaje “Emex” - Bid. 1 L,,5941930705427,EMX-099-S-9-1AU,1
solvent-vopsele-auto,5 L,Transparent,135.55,25.75,161.30,Diluant Vopsele Auto si Utilaje “Emex” - Bid. 5 L,,5941930705434,EMX-099-S-9-5AU,5
solvent-vopsele-cauciucate,1 L,Transparent,27.13,5.15,32.28,Diluant Clorcauciuc “Emex” - Bid. 1 L,,5941930705441,EMX-100-S-9-1CL,1
solvent-vopsele-cauciucate,5 L,Transparent,133.90,25.44,159.34,Diluant Clorcauciuc “Emex” - Bid. 5 L,,5941930705458,EMX-100-S-9-5CL,5
solvent-vopsele-grunduri-epoxidice,1 L,Transparent,30.46,5.79,36.25,Diluant Epoxidic “Emex” - Bid. 1 L,,5941930705465,EMX-101-S-9-1EP,1
solvent-vopsele-grunduri-epoxidice,5 L,Transparent,150.55,28.60,179.15,Diluant Epoxidic “Emex” - Bid. 5 L,,5941930705472,EMX-101-S-9-5EP,5
diluant-lacuri-vopsele-poliuretanice,1 L,Transparent,34.63,6.58,41.21,Diluant Poliuretanic “Emex” - Bid. 1 L,,5941930705489,EMX-020-S-9-1PL,1
diluant-lacuri-vopsele-poliuretanice,5 L,Transparent,171.40,32.57,203.97,Diluant Poliuretanic “Emex” - Bid. 5 L,,5941930705496,EMX-020-S-9-5PL,5
vopsea-elastomerica-tencuieli-exterior,20 Kg,Alb,475.80,90.40,566.20,Vopsea Elastomerica Exterior “Emex Flexio” - Alb - Bid. 20 Kg,,5941930709050,EMX-158-NS-1-20AB,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Light Grey,472.80,89.83,562.63,Vopsea Elastomerica Exterior “Emex Flexio” - Light Grey - Bid. 20 Kg,,5941930709067,EMX-158-NS-1-20GR,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Crem Pastel,459.40,87.29,546.69,Vopsea Elastomerica Exterior “Emex Flexio” - Crem Pastel - Bid. 20 Kg,,5941930709074,EMX-158-NS-1-20CR,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Galben Pastel,460.40,87.48,547.88,Vopsea Elastomerica Exterior “Emex Flexio” - Galben Pastel - Bid. 20 Kg,,5941930709081,EMX-158-NS-1-20GB,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Roz Pastel,459.40,87.29,546.69,Vopsea Elastomerica Exterior “Emex Flexio” - Roz Pastel - Bid. 20 Kg,,5941930709098,EMX-158-NS-1-20RZ,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Bleu Pastel,460.00,87.40,547.40,Vopsea Elastomerica Exterior “Emex Flexio” - Bleu Pastel - Bid. 20 Kg,,5941930709104,EMX-158-NS-1-20BL,20
vopsea-elastomerica-tencuieli-exterior,20 Kg,Vernil Pastel,460.00,87.40,547.40,Vopsea Elastomerica Exterior “Emex Flexio” - Vernil Pastel - Bid. 20 Kg,,5941930709111,EMX-158-NS-1-20VR,20
lavabila-ceramica-baie-bucatarie,7 L,Alb,211.80,40.24,252.04,Vopsea Lavabila Anticondens “Emex Ceramic” - Alb - Bid. 7 L,,5941930709128,EMX-160-NS-1-7AB,7
lavabila-ceramica-baie-bucatarie,15 L,Alb,394.65,74.98,469.63,Vopsea Lavabila Anticondens “Emex Ceramic” - Alb - Bid. 15 L,,5941930709135,EMX-160-NS-1-15AB,15
lavabila-ceramica-baie-bucatarie,7 L,Light Grey,211.96,40.27,252.23,Vopsea Lavabila Anticondens “Emex Ceramic” - Light Grey - Bid. 7 L,,5941930709142,EMX-160-NS-1-7GR,7
lavabila-ceramica-baie-bucatarie,15 L,Light Grey,394.95,75.04,469.99,Vopsea Lavabila Anticondens “Emex Ceramic” - Light Grey - Bid. 15 L,,5941930709159,EMX-160-NS-1-15GR,15
lavabila-ceramica-baie-bucatarie,7 L,Crem Pastel,211.96,40.27,252.23,Vopsea Lavabila Anticondens “Emex Ceramic” - Crem Pastel - Bid. 7 L,,5941930709166,EMX-160-NS-1-7CR,7
lavabila-ceramica-baie-bucatarie,15 L,Crem Pastel,394.95,75.04,469.99,Vopsea Lavabila Anticondens “Emex Ceramic” - Crem Pastel - Bid. 15 L,,5941930709173,EMX-160-NS-1-15CR,15
lavabila-ceramica-baie-bucatarie,7 L,Galben Pastel,212.36,40.35,252.71,Vopsea Lavabila Anticondens “Emex Ceramic” - Galben Pastel - Bid. 7 L,,5941930709180,EMX-160-NS-1-7GB,7
lavabila-ceramica-baie-bucatarie,15 L,Galben Pastel,395.70,75.18,470.88,Vopsea Lavabila Anticondens “Emex Ceramic” - Galben Pastel - Bid. 15 L,,5941930709197,EMX-160-NS-1-15GB,15
lavabila-ceramica-baie-bucatarie,7 L,Roz Pastel,212.20,40.32,252.52,Vopsea Lavabila Anticondens “Emex Ceramic” - Roz Pastel - Bid. 7 L,,5941930709203,EMX-160-NS-1-7RZ,7
lavabila-ceramica-baie-bucatarie,15 L,Roz Pastel,395.40,75.13,470.53,Vopsea Lavabila Anticondens “Emex Ceramic” - Roz Pastel - Bid. 15 L,,5941930709210,EMX-160-NS-1-15RZ,15
lavabila-ceramica-baie-bucatarie,7 L,Bleu Pastel,212.20,40.32,252.52,Vopsea Lavabila Anticondens “Emex Ceramic” - Bleu Pastel - Bid. 7 L,,5941930709227,EMX-160-NS-1-7BL,7
lavabila-ceramica-baie-bucatarie,15 L,Bleu Pastel,395.40,75.13,470.53,Vopsea Lavabila Anticondens “Emex Ceramic” - Bleu Pastel - Bid. 15 L,,5941930709234,EMX-160-NS-1-15BL,15
lavabila-ceramica-baie-bucatarie,7 L,Vernil Pastel,212.20,40.32,252.52,Vopsea Lavabila Anticondens “Emex Ceramic” - Vernil Pastel - Bid. 7 L,,5941930709241,EMX-160-NS-1-7VR,7
lavabila-ceramica-baie-bucatarie,15 L,Vernil Pastel,395.40,75.13,470.53,Vopsea Lavabila Anticondens “Emex Ceramic” - Vernil Pastel - Bid. 15 L,,5941930709258,EMX-160-NS-1-15VR,15
grund-epoxi-poliamidic-cu-zinc,6 Kg,Gri,503.56,95.68,599.24,Pachet Grund cu Zinc Epoxy-Poliamidic “Emex PZ-302” - Gri - Bid. 6 Kg + Bid. 0.45 Kg Intaritor ,+ Bid. 0.45 Kg Intaritor ,5941930709265,EMX-161-NS-9-6GR,6
grund-epoxi-poliamidic-cu-zinc,30 Kg,Gri,2195.70,417.18,2612.88,Pachet Grund cu Zinc Epoxy-Poliamidic “Emex PZ-302” - Gri - Bid. 30 Kg + Bid. 2.10 Kg Intaritor ,+ Bid. 2.10 Kg Intaritor ,5941930709272,EMX-161-NS-9-30GR,30
vopsea-marcaj-rutier-apa-wt-urban,5 Kg,Alb,125.06,23.76,148.82,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Alb - Bid. 5 Kg,,5941930709289,EMX-163-NS-7-5AB,5
vopsea-marcaj-rutier-apa-wt-urban,20 Kg,Alb,435.00,82.65,517.65,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Alb - Bid. 20 Kg,,5941930709296,EMX-163-NS-7-20AB,20
vopsea-marcaj-rutier-apa-wt-urban,5 Kg,Galben,131.85,25.05,156.90,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Galben - Bid. 5 Kg,,5941930709302,EMX-163-NS-7-5GB,5
vopsea-marcaj-rutier-apa-wt-urban,20 Kg,Galben,458.60,87.13,545.73,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Galben - Bid. 20 Kg,,5941930709319,EMX-163-NS-7-20GB,20
vopsea-marcaj-rutier-apa-wt-urban,5 Kg,Rosu,148.64,28.24,176.88,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Rosu - Bid. 5 Kg,,5941930709326,EMX-163-NS-7-5RO,5
vopsea-marcaj-rutier-apa-wt-urban,20 Kg,Rosu,517.00,98.23,615.23,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Rosu - Bid. 20 Kg,,5941930709333,EMX-163-NS-7-20RO,20
vopsea-marcaj-rutier-apa-wt-urban,5 Kg,Albastru,126.50,24.04,150.54,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Albastru - Bid. 5 Kg,,5941930709340,EMX-163-NS-7-5AL,5
vopsea-marcaj-rutier-apa-wt-urban,20 Kg,Albastru,440.00,83.60,523.60,Vopsea Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - Albastru - Bid. 20 Kg,,5941930709357,EMX-163-NS-7-20AL,20
membrana-acrilica-hidroizolanta-2k,38 Kg,Alb,531.38,100.96,632.34,Pachet Membrana Acrilica Hidroizolanta 2k “Emex HyPro” - 38 Kg,2 Componente,5941930709364,EMX-167-NS-5-20AB,38
email-epoxidic-medii-agresive,4 Kg,Alb,292.31,55.54,347.85,Pachet Email Epoxidic cu Microfulgi “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709371,EMX-170-NS-4-4AB,
email-epoxidic-medii-agresive,20 Kg,Alb,1291.00,245.29,1536.29,Pachet Email Epoxidic cu Microfulgi “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709388,EMX-170-NS-4-20AB,
email-epoxidic-medii-agresive,4 Kg,Gri,285.96,54.33,340.29,Pachet Email Epoxidic cu Microfulgi “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709395,EMX-170-NS-4-4GR,
email-epoxidic-medii-agresive,20 Kg,Gri,1263.40,240.05,1503.45,Pachet Email Epoxidic cu Microfulgi “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709401,EMX-170-NS-4-20GR,
email-epoxidic-medii-agresive,4 Kg,Crem,280.53,53.30,333.84,Pachet Email Epoxidic cu Microfulgi “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709418,EMX-170-NS-4-4CR,
email-epoxidic-medii-agresive,20 Kg,Crem,1239.80,235.56,1475.36,Pachet Email Epoxidic cu Microfulgi “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709425,EMX-170-NS-4-20CR,
email-epoxidic-medii-agresive,4 Kg,Galben,297.09,56.45,353.54,Pachet Email Epoxidic cu Microfulgi “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709432,EMX-170-NS-4-4GB,
email-epoxidic-medii-agresive,20 Kg,Galben,1311.80,249.24,1561.04,Pachet Email Epoxidic cu Microfulgi “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709449,EMX-170-NS-4-20GB,
email-epoxidic-medii-agresive,4 Kg,Albastru,288.77,54.87,343.63,Pachet Email Epoxidic cu Microfulgi “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709456,EMX-170-NS-4-4AL,
email-epoxidic-medii-agresive,20 Kg,Albastru,1275.60,242.36,1517.96,Pachet Email Epoxidic cu Microfulgi “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709463,EMX-170-NS-4-20AL,
email-epoxidic-medii-agresive,4 Kg,Verde,304.59,57.87,362.46,Pachet Email Epoxidic cu Microfulgi “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709470,EMX-170-NS-4-4VD,
email-epoxidic-medii-agresive,20 Kg,Verde,1344.40,255.44,1599.84,Pachet Email Epoxidic cu Microfulgi “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709487,EMX-170-NS-4-20VD,
email-epoxidic-medii-agresive,4 Kg,Rosu,302.52,57.48,360.00,Pachet Email Epoxidic cu Microfulgi “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709494,EMX-170-NS-4-4RO,
email-epoxidic-medii-agresive,20 Kg,Rosu,1335.40,253.73,1589.13,Pachet Email Epoxidic cu Microfulgi “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709500,EMX-170-NS-4-20RO,
email-epoxidic-medii-agresive,4 Kg,Maro,275.20,52.29,327.49,Pachet Email Epoxidic cu Microfulgi “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709517,EMX-170-NS-4-4MR,
email-epoxidic-medii-agresive,20 Kg,Maro,1216.60,231.15,1447.75,Pachet Email Epoxidic cu Microfulgi “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709524,EMX-170-NS-4-20MR,
email-epoxidic-medii-agresive,4 Kg,Negru,278.69,52.95,331.65,Pachet Email Epoxidic cu Microfulgi “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930709531,EMX-170-NS-4-4NG,
email-epoxidic-medii-agresive,20 Kg,Negru,1231.80,234.04,1465.84,Pachet Email Epoxidic cu Microfulgi “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930709548,EMX-170-NS-4-20NG,
masa-epoxidica-de-spaclu,10 Kg,Alb,503.00,95.57,598.57,Pachet Masa Epoxidica de Spaclu “Emex MSE 31” - Alb - Bid. 10 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor,5941930709555,EMX-171-NS-6-10AB,
masa-epoxidica-de-spaclu,20 Kg,Alb,1006.00,191.14,1197.14,Pachet Masa Epoxidica de Spaclu “Emex MSE 31” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709562,EMX-171-NS-6-20AB,
masa-epoxidica-de-spaclu,10 Kg,Gri,498.50,94.72,593.22,Pachet Masa Epoxidica de Spaclu “Emex MSE 31” - Gri - Bid. 10 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor,5941930709579,EMX-171-NS-6-10GR,
masa-epoxidica-de-spaclu,20 Kg,Gri,997.00,189.43,1186.43,Pachet Masa Epoxidica de Spaclu “Emex MSE 31”- Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709586,EMX-171-NS-6-20GR,
vopsea-tigla-metalica-screenpol,4 Kg,Alb 9002,235.36,44.72,280.08,Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Alb RAL 9002 - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930709593,EMX-172-NS-4-4AB,
vopsea-tigla-metalica-screenpol,20 Kg,Alb 9002,"1,073.56",203.98,"1,277.54",Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Alb RAL 9002 - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709609,EMX-172-NS-4-20AB,
vopsea-tigla-metalica-screenpol,4 Kg,Rosu 3000,262.04,49.79,311.83,Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Rosu RAL 3000 - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930709616,EMX-172-NS-4-4RO,
vopsea-tigla-metalica-screenpol,20 Kg,Rosu 3000,"1,189.56",226.02,"1,415.58",Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Rosu RAL 3000 - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709623,EMX-172-NS-4-20RO,
vopsea-tigla-metalica-screenpol,4 Kg,Maroniu 3009,231.82,44.05,275.87,Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Maroniu RAL 3009 - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930709630,EMX-172-NS-4-4MR,
vopsea-tigla-metalica-screenpol,20 Kg,Maroniu 3009,"1,058.16",201.05,"1,259.21",Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Maroniu RAL 3009 - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709647,EMX-172-NS-4-20MR,
vopsea-tigla-metalica-screenpol,4 Kg,Albastru 5010,246.36,46.81,293.17,Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Albastru RAL 5010 - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930709654,EMX-172-NS-4-4AL,
vopsea-tigla-metalica-screenpol,20 Kg,Albastru 5010,"1,121.36",213.06,"1,334.42",Pachet Email Alchido-Poliuretanic “Emex Screenpol” - Albastru RAL 5010 - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930709661,EMX-172-NS-4-20AL,
